source,title,author,published,link,tags,summary
bhis,Testing TLS and Certificates,BHIS,"Thu, 25 Jan 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/testing-tls-and-certificates/,"Brian King, InfoSec 201, LLMNR, Web App, encryption, SSL, TLS","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/01/BLOG_chalkboard_00653.png"" width=""1280"" /></p>
<p>Pentest reports sometimes include bad information under a heading like, &#8220;Weak TLS Configuration&#8221; or &#8220;Insecure SSL Certificates.&#8221; This article will explain how TLS is supposed to work, common ways it [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/testing-tls-and-certificates/"">Testing TLS and Certificates </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Rooting For Secrets with TruffleHog,BHIS,"Thu, 18 Jan 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/rooting-for-secrets-with-trufflehog/,"Author, Chris Traynor, Informational","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/01/BLOG_chalkboard_00652.jpg"" width=""1280"" /></p>
<p>The potential leaking of confidential information can pose a significant security risk for any organization. When sensitive details (i.e., API keys, passwords, cryptographic keys, and other credentials) are unintentionally committed [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/rooting-for-secrets-with-trufflehog/"">Rooting For Secrets with TruffleHog</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Hunting for SSRF Bugs in PDF Generators,Kassie Kimball,"Thu, 11 Jan 2024 15:56:52 +0000",https://www.blackhillsinfosec.com/hunting-for-ssrf-bugs-in-pdf-generators/,"How-To, Sean Verity, Web App","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/01/BLOG_chalkboard_00651.png"" width=""1280"" /></p>
<p>If you’ve been on a website and noticed one of the following features, there’s a good chance you’ve stumbled upon a hot spot for server-side request forgery (SSRF) bugs:&#160; Before [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/hunting-for-ssrf-bugs-in-pdf-generators/"">Hunting for SSRF Bugs in PDF Generators </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Better Together: Real Time Threat Detection for Kubernetes with Atomic Red Tests & Falco,BHIS,"Thu, 04 Jan 2024 16:00:00 +0000",https://www.blackhillsinfosec.com/real-time-threat-detection-for-kubernetes-with-atomic-red-tests-and-falco/,"Blue Team, Blue Team Tools, Guest Author, How-To, Informational, art, cdr, cloud, falco, ids, realtime, tests","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2024/01/BLOG_chalkboard_00650.jpg"" width=""1280"" /></p>
<p>&#124; Nigel Douglas As a Developer Advocate working on Project Falco, Nigel Douglas plays a key role in driving education for the Open-Source Detection and Response (D&#38;R) segment of cloud-native [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/real-time-threat-detection-for-kubernetes-with-atomic-red-tests-and-falco/"">Better Together: Real Time Threat Detection for Kubernetes with Atomic Red Tests &#038; Falco</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Spamming Microsoft 365 Like It’s 1995,Kassie Kimball,"Thu, 14 Dec 2023 16:00:00 +0000",https://www.blackhillsinfosec.com/spamming-microsoft-365-like-its-1995/,"Phishing, Red Team, Social Engineering, Steve Borosh","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/12/BLOG_chalkboard_00649.png"" width=""1280"" /></p>
<p>I previously blogged about spoofing Microsoft 365 using the direct send feature enabled by default when creating a business 365 Exchange Online instance (https://www.blackhillsinfosec.com/spoofing-microsoft-365-like-its-1995/). Using the direct send feature, it [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/spamming-microsoft-365-like-its-1995/"">Spamming Microsoft 365 Like It’s 1995 </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,OSINT for Incident Response (Part 1),Kassie Kimball,"Thu, 07 Dec 2023 17:00:00 +0000",https://www.blackhillsinfosec.com/osint-for-incident-response-part-1/,"Blue Team, General InfoSec Tips & Tricks, Incident Response, Informational, Patterson Cake, OSINT","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/12/BLOG_chalkboard_00648.jpg"" width=""1280"" /></p>
<p>Being a digital forensics and incident response consultant is largely about unanswered questions. When we engage with a client, they know something bad happened or is happening, but they are [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/osint-for-incident-response-part-1/"">OSINT for Incident Response (Part 1)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Simplest and Last Internet-Only ACL You’ll Ever Need,Kassie Kimball,"Thu, 30 Nov 2023 16:59:32 +0000",https://www.blackhillsinfosec.com/the-simplest-and-last-internet-only-acl-youll-ever-need/,"General InfoSec Tips & Tricks, How-To, Informational, Jordan Drysdale, Advice from a Help Desk Tech, Networking","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/11/BLOG_chalkboard_00647.png"" width=""1280"" /></p>
<p>tl;dr&#160; Implement this ACL using whatever network gear, cloud ACL config, or uncomplicated firewall you use to protect your networks. Our IOT devices are on 10.99.99.0/24 for this example. Also, [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/the-simplest-and-last-internet-only-acl-youll-ever-need/"">The Simplest and Last Internet-Only ACL You’ll Ever Need </a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Unpacking the Packet: Demystifying the Internet Protocol,Kassie Kimball,"Thu, 16 Nov 2023 16:57:15 +0000",https://www.blackhillsinfosec.com/unpacking-the-packet/,"Informational, InfoSec 101, Serena DiPenti, internet protocol, IP, Networking","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/11/BLOG_chalkboard_00646.jpg"" width=""1280"" /></p>
<p>The internet is a product of a global group effort to build an interoperable network connecting billions of devices, regardless of country, region, or manufacturer. That effort yielded hundreds of [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/unpacking-the-packet/"">Unpacking the Packet: Demystifying the Internet Protocol</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Abusing Active Directory Certificate Services (Part 3),Kassie Kimball,"Thu, 09 Nov 2023 17:06:33 +0000",https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-3/,"Alyssa Snow, Blue Team, External/Internal, General InfoSec Tips & Tricks, How-To, Informational, InfoSec 101, Red Team, Active Directory, ADCS, exploit","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/11/BLOG_chalkboard_00645.png"" width=""1280"" /></p>
<p>&#124; Alyssa Snow In PART ONE and PART TWO of this blog series, we discussed common misconfigurations of Active Directory certificate templates. In this post, we will walk through exploitation [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-3/"">Abusing Active Directory Certificate Services (Part 3)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Rotating Your Passwords After a Password Manager Breach,Kassie Kimball,"Thu, 02 Nov 2023 16:13:04 +0000",https://www.blackhillsinfosec.com/rotating-your-passwords-after-a-password-manager-breach/,"Ethan Robish, General InfoSec Tips & Tricks, How-To, Informational, InfoSec 101, Personal Security","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/11/BLOG_chalkboard_00644.jpg"" width=""1280"" /></p>
<p>&#124; Ethan Robish It’s been nearly a year since Lastpass was breached and users&#8217; encrypted vaults were stolen.&#160; I had already migrated to a different password manager for all my [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/rotating-your-passwords-after-a-password-manager-breach/"">Rotating Your Passwords After a Password Manager Breach</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Opt for TOTP to Deal With MFA App Sprawl,Kassie Kimball,"Thu, 26 Oct 2023 16:00:00 +0000",https://www.blackhillsinfosec.com/opt-for-totp/,"General InfoSec Tips & Tricks, Informational, Sean Verity","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/10/BLOG_chalkboard_00642.png"" width=""1280"" /></p>
<p>&#124; Sean Verity Do you have a bunch of MFA apps on your phone that leave you feeling like you can&#8217;t put your arms down? Or maybe all those MFA [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/opt-for-totp/"">Opt for TOTP to Deal With MFA App Sprawl</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Introducing GraphRunner: A Post-Exploitation Toolset for Microsoft 365,Kassie Kimball,"Thu, 19 Oct 2023 17:59:35 +0000",https://www.blackhillsinfosec.com/introducing-graphrunner/,"Beau Bullock, How-To, Red Team, Red Team Tools, Steve Borosh, Azure, cloud, microsoft365","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""374"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/10/Untitled.jpeg"" width=""1338"" /></p>
<p>By Beau Bullock &#38; Steve Borosh TL;DR We built a post-compromise toolset called GraphRunner for interacting with the Microsoft Graph API. It provides various tools for performing reconnaissance, persistence, and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/introducing-graphrunner/"">Introducing GraphRunner: A Post-Exploitation Toolset for Microsoft 365</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Abusing Active Directory Certificate Services (Part 2),BHIS,"Thu, 12 Oct 2023 15:44:18 +0000",https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-2/,"Alyssa Snow, Blue Team, External/Internal, How-To, Informational, Red Team, Red Team Tools, Active Directory, exploit","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/10/BLOG_chalkboard_00641.png"" width=""1280"" /></p>
<p>Misconfigurations in Active Directory Certificate Services (ADCS) can introduce critical vulnerabilities into an Enterprise Active Directory environment, such as paths of escalation from low privileged accounts to domain administrator.</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-2/"">Abusing Active Directory Certificate Services (Part 2)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Abusing Active Directory Certificate Services (Part 1),BHIS,"Thu, 05 Oct 2023 16:00:00 +0000",https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-one/,"Alyssa Snow, Blue Team, External/Internal, How-To, Informational, Red Team, Red Team Tools, Active Directory, exploit","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/10/How-Attackers-Use-SSH.exe-as-a-Backdoor-Into-Your-Network-5.png"" width=""1280"" /></p>
<p>Active Directory Certificate Services (ADCS) is used for public key infrastructure in an Active Directory environment. ADCS is widely used in enterprise Active Directory environments for managing certificates for systems, users, applications, and more.</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/abusing-active-directory-certificate-services-part-one/"">Abusing Active Directory Certificate Services (Part 1)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Stop Phishing Yourself: How Auto-Forwarding and Exchange Contacts Can Stab You in the Back,Kassie Kimball,"Thu, 21 Sep 2023 16:39:35 +0000",https://www.blackhillsinfosec.com/stop-phishing-yourself/,"Blue Team, Hayden Covington, Hunt Teaming, Informational, Phishing","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/09/BLOG_chalkboard_00639.jpg"" width=""1280"" /></p>
<p>Hayden Covington // Phishing is an ever-present threat, but lately, user education and spam filters have helped mitigate some of that threat. But what happens when a phish makes it [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/stop-phishing-yourself/"">Stop Phishing Yourself: How Auto-Forwarding and Exchange Contacts Can Stab You in the Back</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Wrangling the M365 UAL with SOF-ELK and CSV Data (Part 3 of 3),Kassie Kimball,"Thu, 07 Sep 2023 16:04:25 +0000",https://www.blackhillsinfosec.com/wrangling-the-m365-ual-part-3-of-3/,"How-To, Incident Response, Informational, InfoSec 201, Patterson Cake, Phishing, csv data, M365, Microsoft 365, SOF-ELK, UAL, Unified Audit Log","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2023/09/BLOG_chalkboard_00638.png"" width=""1280"" /></p>
<p>Patterson Cake // PART 1 PART 2 In part one of “Wrangling the M365 UAL,” we talked about acquiring, parsing, and querying UAL data using PowerShell and SOF-ELK. In part [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/wrangling-the-m365-ual-part-3-of-3/"">Wrangling the M365 UAL with SOF-ELK and CSV Data (Part 3 of 3)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
