source,title,author,published,year,month,link,tags,summary
bhis,the azure sandbox – purple edition,BHIS,2022-02-08 14:21:47+00:00,2022,2,https://www.blackhillsinfosec.com/the-azure-sandbox-purple-edition/,"author, blue team, blue team tools, general infosec tips & tricks, hunt teaming, informational, jordan drysdale","jordan drysdale // azure has replaced aws in my personal development pipeline. this may sound crazy but hear me out. microsoft has solidified its offerings, done nothing but improve its […]"
bhis,webcast: new wave of ransomware attacks: how did this happen?,"Blog - Black Hills Information Security, Inc.",2021-12-23 14:39:54+00:00,2021,12,https://www.blackhillsinfosec.com/webcast-new-wave-of-ransomware-attacks-how-did-this-happen/,"blue team, informational, infosec 101, john strand, webcasts","this is a special joint webcast from the teams of black hills information security, wild west hackin’ fest, and active countermeasures, presented by john strand.  in this webcast, we cover […]"
bhis,webcast: intro to ransomware and industrial control systems (ics),"Blog - Black Hills Information Security, Inc.",2021-12-21 20:42:15+00:00,2021,12,https://www.blackhillsinfosec.com/webcast-intro-to-ransomware-and-industrial-control-systems-ics/,"ashley van hoesen, author, informational, webcasts","ransomware attacks have been growing in popularity, especially in critical infrastructure. due to the importance of critical infrastructure, the need to secure the environments is an impending issue. the technology […]"
bhis,"webcast: hack for show, report for dough: part 2","Blog - Black Hills Information Security, Inc.",2021-12-21 19:38:38+00:00,2021,12,https://www.blackhillsinfosec.com/webcast-hack-for-show-report-for-dough-part-2/,"author, brian king, general infosec tips & tricks, infosec 101, webcasts","at black hills information security (bhis), we make our living doing pentesting, but we’ve never once been paid for a pentest. penetration testers get paid for their reports. for their […]"
bhis,webcast: uncovering secrets and simplifying your life with cyberchef,BHIS,2021-12-20 20:53:53+00:00,2021,12,https://www.blackhillsinfosec.com/webcast-uncovering-secrets-and-simplifying-your-life-with-cyberchef/,"author, brian king, informational, webcasts",information takes many forms. some of these forms are easy to understand and others less so. some are hardly even recognizable. how do you know when you’ve found something interesting? […]
bhis,zabbix templates for security analysts and systems administrators – eoy 2021,Kassie Kimball,2021-12-16 20:08:24+00:00,2021,12,https://www.blackhillsinfosec.com/zabbix-templates-for-security-analysts-and-systems-administrators-eoy-2021/,"author, informational, infosec 101, kent ickler, monitoring, opsec",kent ickler // background bhis uses several tools for monitoring infrastructure. one of the most important tools for us that helps monitor systems health is zabbix. it’s been a while […]
bhis,introducing lora (long range) wireless technology – part 1,Kassie Kimball,2021-12-08 20:20:20+00:00,2021,12,https://www.blackhillsinfosec.com/introducing-lora-long-range-wireless-technology-part-1/,"author, hardware hacking, how-to, informational, ray felch, wireless","ray felch // this write-up is the first of a multi-part series, providing an introduction to lora wireless technology and the lorawan, low-power wide-area network (lpwan). interestingly, i came across […]"
bhis,fixing content-security-policies with cloudflare workers,"Blog - Black Hills Information Security, Inc.",2021-12-03 18:31:18+00:00,2021,12,https://www.blackhillsinfosec.com/fixing-content-security-policies-with-cloudflare-workers/,"author, how-to, informational, kent ickler, content-security-policy, permissions-policy, referrer-policy, security headers, strict-transport-security, x-content-type-options, x-frame-options","kent ickler // background over four years ago now, i wrote a blog post on fixing missing content-security-policy by updating configuration on webservers:  content-security-policies instruct a user’s web browser […]"
bhis,dns over https for cobalt strike,BHIS,2021-11-17 19:45:50+00:00,2021,11,https://www.blackhillsinfosec.com/dns-over-https-for-cobalt-strike/,"author, informational, infosec 101, kyle avery, red team",kyle avery // introduction setting up the c2 infrastructure for red team engagements has become more and more of a hassle in recent years. this is a win for the […]
bhis,how to not get scammed on discord,BHIS,2021-11-08 22:02:46+00:00,2021,11,https://www.blackhillsinfosec.com/how-to-not-get-scammed-on-discord/,"author, how-to, informational, max boehner, noah heckman, phishing","max boehner & noah heckman // introduction as 2020 sent us all into our homes social distancing, the demand for online messaging saw a huge spike in an effort for people to stay […]"
bhis,webcast: how to share your knowledge with others,"Blog - Black Hills Information Security, Inc.",2021-11-02 17:22:16+00:00,2021,11,https://www.blackhillsinfosec.com/webcast-how-to-share-your-knowledge-with-others/,"author, fun & games, how-to, informational, jason blanchard, webcasts","have you ever seen a call for papers for a conference and thought to yourself that you’d like to submit a talk and then immediately thought, oh never mind? have […]"
bhis,hacking unifi controller passwords for fun and wifi,BHIS,2021-10-21 16:41:56+00:00,2021,10,https://www.blackhillsinfosec.com/hacking-unifi-controller-passwords-for-fun-and-wifi/,"author, how-to, informational, kent ickler","kent ickler // because, you know—that should be a thing.  tl;dr:  don’t run the unifi controller on a laptop in the closet.    background  ubiquiti’s unifi controller is a network device, or software […]"
bhis,webcast: shellcode execution with golang,"Blog - Black Hills Information Security, Inc.",2021-09-28 15:29:42+00:00,2021,9,https://www.blackhillsinfosec.com/webcast-shellcode-execution-with-golang/,"author, how-to, informational, infosec 101, joff thyer, webcasts","in this black hills information security (bhis) webcast, we explore using golang to author malware with embedded shellcode. golang is a google-authored modern successor language to c/c++. it is multi-platform, […]"
bhis,webcast: the quest for the kill chain killer continues,"Blog - Black Hills Information Security, Inc.",2021-09-22 18:59:36+00:00,2021,9,https://www.blackhillsinfosec.com/webcast-the-quest-for-the-kill-chain-killer-continues/,"author, informational, infosec 101, jordan drysdale, kent ickler, webcasts",jordan and kent have heard from a lot of people that the past black hills information security (bhis) webcasts: “group policies that kill kill chains” and “active directory best practices […]
bhis,webcast: getting started in blockchain security and smart contract auditing,"Blog - Black Hills Information Security, Inc.",2021-09-16 12:37:11+00:00,2021,9,https://www.blackhillsinfosec.com/webcast-getting-started-in-blockchain-security-and-smart-contract-auditing/,"author, beau bullock, how-to, informational, webcasts","why is blockchain security important? blockchain usage has exploded since the bitcoin whitepaper was first published in 2008. many applications rely on this technology for increased trust and privacy, where […]"
bhis,understanding zigbee and wireless mesh networking,BHIS,2021-08-27 17:34:05+00:00,2021,8,https://www.blackhillsinfosec.com/understanding-zigbee-and-wireless-mesh-networking/,"author, hardware hacking, how-to, informational, ray felch, wireless","ray felch // preface: recently, i acquired a few home automation devices, so that i might research zigbee and get a better understanding of how this very popular wireless technology […]"
bhis,center for internet security (cis) v8 – why you should care,BHIS,2021-08-12 15:05:11+00:00,2021,8,https://www.blackhillsinfosec.com/center-for-internet-security-cis-v8-why-you-should-care/,"author, dale hobbs, general infosec tips & tricks, informational, infosec 101",dale hobbs // the center for internet security (cis) controls are a recommended set of highly effective defensive actions for cyber defense that provide specific and actionable methods to prevent the most dangerous and pervasive cyber-attacks. they were initially […]
bhis,admin’s nightmare: combining hivenightmare/serioussam and ad cs attack path’s for profit,BHIS,2021-08-06 12:35:00+00:00,2021,8,https://www.blackhillsinfosec.com/admins-nightmare-combining-hivenightmare-serioussam-and-ad-cs-attack-paths-for-profit/,"author, blue team, how-to, informational, infosec 101, steve borosh","stephan borosh // the year of 2021 has presented some interesting challenges to securing windows and active directory environments with new flaws that microsoft has been slow to address.   in june, @harmj0y and @tifkin_ […]"
bhis,what to know about microsoft’s registry hive flaw: #serioussam,BHIS,2021-07-30 12:32:00+00:00,2021,7,https://www.blackhillsinfosec.com/what-to-know-about-microsofts-registry-hive-flaw-serioussam/,"general infosec tips & tricks, informational, infosec 101",#hivenightmare / #lolwut jeff mcjunkin* // what is it? tl;dr — unpatched privilege escalation in windows 10 in nearly all supported builds. the vulnerability (cve-2021–36934) allows an attacker with limited […]
bhis,how to phish for user passwords with powershell,BHIS,2021-07-27 14:22:09+00:00,2021,7,https://www.blackhillsinfosec.com/how-to-phish-for-user-passwords-with-powershell/,"how-to, informational, infosec 101, phishing, red team","tokyoneon // spoofing credential prompts is an effective privilege escalation and lateral movement technique. it’s not uncommon to experience seemingly random password prompts for outlook, vpns, and various other authentication […]"
bhis,webcast: no span port? no tap? no problem!,"Blog - Black Hills Information Security, Inc.",2021-07-23 15:50:42+00:00,2021,7,https://www.blackhillsinfosec.com/webcast-no-span-port-no-tap-no-problem/,"author, general infosec tips & tricks, infosec 101, john strand, webcasts",we’ve been having a problem with people that want to play with security onion or rita at home. if a home router does not have a mirror port it can […]
bhis,webcast: how to build a phishing engagement – coding ttp’s,"Blog - Black Hills Information Security, Inc.",2021-07-14 12:20:00+00:00,2021,7,https://www.blackhillsinfosec.com/webcast-how-to-build-a-phishing-engagement-coding-ttps/,"author, general infosec tips & tricks, how-to, informational, infosec 101, infosec 201, phishing, ralph may, webcasts","building a phishing engagement is hard. while the concept is straightforward, real-world execution is tricky. being successful takes enormous amounts of up-front setup and knowledge in quickly evolving phishing tactics. […]"
